commute,female,happy_work,income,yeduc,female_commute,female_yeduc,female_income
60,0,2,400,12,0,0,0
60,0,1,400,12,0,0,0
60,0,2,400,12,0,0,0
60,0,3,400,12,0,0,0
60,0,3,400,12,0,0,0
60,0,2,400,12,0,0,0
60,0,1,400,12,0,0,0
60,0,2,400,12,0,0,0
60,0,0,500,12,0,0,0
60,0,2,500,12,0,0,0
60,0,3,500,12,0,0,0
60,0,3,500,12,0,0,0
60,0,3,500,12,0,0,0
60,0,3,500,12,0,0,0
60,0,0,500,12,0,0,0
60,0,3,500,12,0,0,0
60,0,3,500,12,0,0,0
60,0,3,500,12,0,0,0
60,0,3,500,12,0,0,0
60,0,3,500,12,0,0,0
60,0,0,500,12,0,0,0
60,0,2,500,12,0,0,0
60,0,3,500,12,0,0,0
60,0,0,500,12,0,0,0
60,0,1,700,12,0,0,0
60,0,2,700,12,0,0,0
60,0,3,700,12,0,0,0
60,0,2,700,12,0,0,0
60,0,3,700,12,0,0,0
60,1,2,100,13,60,13,100
60,1,2,100,13,60,13,100
60,1,2,100,13,60,13,100
60,1,2,100,13,60,13,100
60,1,2,100,13,60,13,100
60,0,3,200,13,0,0,0
60,0,0,200,13,0,0,0
60,0,2,200,13,0,0,0
60,0,1,200,13,0,0,0
60,0,3,200,13,0,0,0
60,0,0,200,13,0,0,0
60,0,3,200,13,0,0,0
60,0,0,200,13,0,0,0
60,0,2,200,13,0,0,0
60,0,3,200,13,0,0,0
60,1,0,200,13,60,13,200
60,1,1,200,13,60,13,200
60,1,2,200,13,60,13,200
60,1,1,200,13,60,13,200
60,1,2,200,13,60,13,200
60,1,2,200,13,60,13,200
60,1,3,200,13,60,13,200
60,1,3,200,13,60,13,200
60,1,1,200,13,60,13,200
60,1,2,200,13,60,13,200
60,1,0,200,13,60,13,200
60,1,4,200,13,60,13,200
60,1,1,200,13,60,13,200
60,0,0,300,13,0,0,0
60,0,3,300,13,0,0,0
60,0,2,300,13,0,0,0
60,0,2,300,13,0,0,0
60,0,2,300,13,0,0,0
60,0,2,300,13,0,0,0
60,0,0,300,13,0,0,0
60,0,3,300,13,0,0,0
60,0,3,300,13,0,0,0
60,0,2,300,13,0,0,0
60,0,2,300,13,0,0,0
60,0,3,300,13,0,0,0
60,0,3,300,13,0,0,0
60,0,3,300,13,0,0,0
60,0,2,300,13,0,0,0
60,1,2,300,13,60,13,300
60,1,3,300,13,60,13,300
60,1,1,300,13,60,13,300
60,1,1,300,13,60,13,300
60,1,3,300,13,60,13,300
60,1,3,300,13,60,13,300
60,1,4,300,13,60,13,300
60,1,3,300,13,60,13,300
60,1,3,300,13,60,13,300
60,0,3,400,13,0,0,0
60,0,1,400,13,0,0,0
60,0,1,400,13,0,0,0
60,0,3,400,13,0,0,0
60,0,3,400,13,0,0,0
60,0,4,400,13,0,0,0
60,0,1,400,13,0,0,0
60,0,3,400,13,0,0,0
60,0,2,400,13,0,0,0
60,0,3,400,13,0,0,0
60,0,1,400,13,0,0,0
60,0,4,400,13,0,0,0
60,1,3,400,13,60,13,400
60,1,2,400,13,60,13,400
60,1,3,400,13,60,13,400
60,1,3,400,13,60,13,400
60,1,3,400,13,60,13,400
60,0,1,500,13,0,0,0
60,0,2,500,13,0,0,0
60,0,1,500,13,0,0,0
60,0,1,500,13,0,0,0
60,0,2,500,13,0,0,0
60,0,2,500,13,0,0,0
60,0,3,700,13,0,0,0
60,0,3,700,13,0,0,0
60,0,3,700,13,0,0,0
60,0,4,700,13,0,0,0
60,0,3,700,13,0,0,0
60,1,2,100,14,60,14,100
60,1,3,100,14,60,14,100
60,1,1,100,14,60,14,100
60,1,3,100,14,60,14,100
60,1,4,200,14,60,14,200
60,1,1,200,14,60,14,200
60,1,4,200,14,60,14,200
60,1,4,200,14,60,14,200
60,1,4,200,14,60,14,200
60,1,4,200,14,60,14,200
60,1,0,300,14,60,14,300
60,1,0,300,14,60,14,300
60,1,3,300,14,60,14,300
60,1,0,300,14,60,14,300
60,1,4,300,14,60,14,300
60,1,3,300,14,60,14,300
60,1,4,300,14,60,14,300
60,1,4,300,14,60,14,300
60,1,4,300,14,60,14,300
60,1,0,300,14,60,14,300
60,1,0,300,14,60,14,300
60,1,3,300,14,60,14,300
60,1,3,300,14,60,14,300
60,1,3,300,14,60,14,300
60,1,3,300,14,60,14,300
60,1,2,300,14,60,14,300
60,1,3,300,14,60,14,300
60,1,3,300,14,60,14,300
60,0,2,400,14,0,0,0
60,0,1,400,14,0,0,0
60,0,1,400,14,0,0,0
60,0,1,400,14,0,0,0
60,0,1,400,14,0,0,0
60,1,2,400,14,60,14,400
60,1,3,400,14,60,14,400
60,1,2,400,14,60,14,400
60,1,3,400,14,60,14,400
60,1,0,400,14,60,14,400
60,1,0,400,14,60,14,400
60,0,4,100,15,0,0,0
60,0,4,100,15,0,0,0
60,0,4,100,15,0,0,0
60,0,4,100,15,0,0,0
60,0,4,100,15,0,0,0
60,0,3,100,16,0,0,0
60,0,3,100,16,0,0,0
60,0,3,100,16,0,0,0
60,0,3,100,16,0,0,0
60,0,3,100,16,0,0,0
60,0,0,100,16,0,0,0
60,1,3,100,16,60,16,100
60,1,2,100,16,60,16,100
60,1,3,100,16,60,16,100
60,1,3,100,16,60,16,100
60,0,3,200,16,0,0,0
60,0,3,200,16,0,0,0
60,0,2,200,16,0,0,0
60,0,3,200,16,0,0,0
60,0,0,200,16,0,0,0
60,0,3,200,16,0,0,0
60,0,3,200,16,0,0,0
60,0,2,200,16,0,0,0
60,0,1,200,16,0,0,0
60,0,2,200,16,0,0,0
60,0,3,200,16,0,0,0
60,0,0,200,16,0,0,0
60,1,0,200,16,60,16,200
60,1,1,200,16,60,16,200
60,1,2,200,16,60,16,200
60,1,2,200,16,60,16,200
60,1,3,200,16,60,16,200
60,1,1,200,16,60,16,200
60,1,1,200,16,60,16,200
60,1,3,200,16,60,16,200
60,1,3,200,16,60,16,200
60,1,2,200,16,60,16,200
60,1,2,200,16,60,16,200
60,1,1,200,16,60,16,200
60,1,2,200,16,60,16,200
60,1,2,200,16,60,16,200
60,1,3,200,16,60,16,200
60,1,2,200,16,60,16,200
60,0,0,300,16,0,0,0
60,0,3,300,16,0,0,0
60,0,1,300,16,0,0,0
60,0,3,300,16,0,0,0
60,0,3,300,16,0,0,0
60,0,4,300,16,0,0,0
60,0,0,300,16,0,0,0
60,0,3,300,16,0,0,0
60,0,3,300,16,0,0,0
60,0,0,300,16,0,0,0
60,0,1,300,16,0,0,0
60,0,4,300,16,0,0,0
60,0,1,300,16,0,0,0
60,0,4,300,16,0,0,0
60,0,3,300,16,0,0,0
60,0,3,300,16,0,0,0
60,0,0,300,16,0,0,0
60,0,4,300,16,0,0,0
60,0,3,300,16,0,0,0
60,0,3,300,16,0,0,0
60,0,2,300,16,0,0,0
60,0,3,300,16,0,0,0
60,0,0,300,16,0,0,0
60,0,0,300,16,0,0,0
60,0,3,300,16,0,0,0
60,1,3,300,16,60,16,300
60,1,1,300,16,60,16,300
60,1,2,300,16,60,16,300
60,1,3,300,16,60,16,300
60,1,3,300,16,60,16,300
60,1,2,300,16,60,16,300
60,1,3,300,16,60,16,300
60,1,0,300,16,60,16,300
60,1,4,300,16,60,16,300
60,1,2,300,16,60,16,300
60,1,2,300,16,60,16,300
60,1,4,300,16,60,16,300
60,1,4,300,16,60,16,300
60,1,4,300,16,60,16,300
60,1,3,300,16,60,16,300
60,1,0,300,16,60,16,300
60,1,3,300,16,60,16,300
60,1,2,300,16,60,16,300
60,1,2,300,16,60,16,300
60,1,3,300,16,60,16,300
60,1,2,300,16,60,16,300
60,1,2,300,16,60,16,300
60,1,2,300,16,60,16,300
60,1,0,300,16,60,16,300
60,1,2,300,16,60,16,300
60,1,3,300,16,60,16,300
60,0,3,400,16,0,0,0
60,0,3,400,16,0,0,0
60,0,0,400,16,0,0,0
60,0,2,400,16,0,0,0
60,0,2,400,16,0,0,0
60,0,2,400,16,0,0,0
60,0,0,400,16,0,0,0
60,0,0,400,16,0,0,0
60,0,0,400,16,0,0,0
60,0,2,400,16,0,0,0
60,0,2,400,16,0,0,0
60,0,0,400,16,0,0,0
60,0,3,400,16,0,0,0
60,0,3,400,16,0,0,0
60,0,4,400,16,0,0,0
60,0,3,400,16,0,0,0
60,0,2,400,16,0,0,0
60,0,3,400,16,0,0,0
60,0,0,400,16,0,0,0
60,0,0,400,16,0,0,0
60,0,3,400,16,0,0,0
60,0,4,400,16,0,0,0
60,0,0,400,16,0,0,0
60,0,0,400,16,0,0,0
60,0,2,400,16,0,0,0
60,0,3,400,16,0,0,0
60,0,3,400,16,0,0,0
60,0,4,400,16,0,0,0
60,0,2,400,16,0,0,0
60,0,2,400,16,0,0,0
60,0,3,400,16,0,0,0
60,0,3,400,16,0,0,0
60,0,3,400,16,0,0,0
60,0,3,400,16,0,0,0
60,0,3,400,16,0,0,0
60,1,4,400,16,60,16,400
60,1,4,400,16,60,16,400
60,1,0,400,16,60,16,400
60,1,3,400,16,60,16,400
60,1,3,400,16,60,16,400
60,1,4,400,16,60,16,400
60,1,4,400,16,60,16,400
60,1,2,400,16,60,16,400
60,1,3,400,16,60,16,400
60,1,3,400,16,60,16,400
60,1,0,400,16,60,16,400
60,1,4,400,16,60,16,400
60,0,3,500,16,0,0,0
60,0,2,500,16,0,0,0
60,0,1,500,16,0,0,0
60,0,3,500,16,0,0,0
60,0,3,500,16,0,0,0
60,0,2,500,16,0,0,0
60,0,3,500,16,0,0,0
60,0,0,500,16,0,0,0
60,0,3,500,16,0,0,0
60,0,1,500,16,0,0,0
60,0,2,500,16,0,0,0
60,0,0,500,16,0,0,0
60,0,3,500,16,0,0,0
60,0,3,500,16,0,0,0
60,0,2,500,16,0,0,0
60,0,1,500,16,0,0,0
60,0,1,500,16,0,0,0
60,0,1,500,16,0,0,0
60,0,3,500,16,0,0,0
60,0,3,500,16,0,0,0
60,0,1,500,16,0,0,0
60,0,2,500,16,0,0,0
60,0,4,500,16,0,0,0
60,0,3,500,16,0,0,0
60,0,4,500,16,0,0,0
60,0,1,500,16,0,0,0
60,0,3,500,16,0,0,0
60,0,2,500,16,0,0,0
60,0,3,500,16,0,0,0
60,0,1,500,16,0,0,0
60,0,3,500,16,0,0,0
60,0,1,500,16,0,0,0
60,0,0,500,16,0,0,0
60,0,0,500,16,0,0,0
60,0,0,500,16,0,0,0
60,0,1,500,16,0,0,0
60,0,1,500,16,0,0,0
60,0,1,500,16,0,0,0
60,0,0,500,16,0,0,0
60,0,1,500,16,0,0,0
60,0,1,700,16,0,0,0
60,0,3,700,16,0,0,0
60,0,4,700,16,0,0,0
60,0,3,700,16,0,0,0
60,0,3,700,16,0,0,0
60,0,3,700,16,0,0,0
60,0,3,700,16,0,0,0
60,0,1,700,16,0,0,0
60,0,2,700,16,0,0,0
60,0,1,700,16,0,0,0
60,0,3,700,16,0,0,0
60,0,4,700,16,0,0,0
60,0,4,700,16,0,0,0
60,0,3,700,16,0,0,0
60,0,2,700,16,0,0,0
60,0,1,700,16,0,0,0
60,0,4,700,16,0,0,0
60,0,1,700,16,0,0,0
60,0,2,700,16,0,0,0
60,0,2,700,16,0,0,0
60,0,1,700,16,0,0,0
60,0,3,700,16,0,0,0
60,0,3,700,16,0,0,0
60,0,1,700,16,0,0,0
60,0,3,700,16,0,0,0
60,0,3,700,16,0,0,0
60,0,1,700,16,0,0,0
60,0,1,700,16,0,0,0
60,0,4,700,16,0,0,0
60,0,3,700,16,0,0,0
60,0,1,700,16,0,0,0
60,0,3,700,16,0,0,0
60,0,3,700,16,0,0,0
60,0,3,700,16,0,0,0
60,0,3,1000,16,0,0,0
60,0,3,1000,16,0,0,0
60,0,3,1000,16,0,0,0
60,0,3,1000,16,0,0,0
60,0,3,1000,16,0,0,0
60,0,0,500,18,0,0,0
60,0,1,500,18,0,0,0
60,0,3,500,18,0,0,0
60,0,1,500,18,0,0,0
60,0,1,500,18,0,0,0
60,0,4,700,18,0,0,0
60,0,4,700,18,0,0,0
60,0,3,700,18,0,0,0
60,0,3,700,18,0,0,0
60,0,2,700,18,0,0,0
60,0,3,700,18,0,0,0
60,0,3,700,18,0,0,0
60,0,3,700,18,0,0,0
60,0,1,700,18,0,0,0
60,0,3,700,18,0,0,0
60,0,3,700,18,0,0,0
90,0,0,200,12,0,0,0
90,0,1,200,12,0,0,0
90,0,1,200,12,0,0,0
90,0,0,200,12,0,0,0
90,0,2,200,12,0,0,0
90,1,2,300,12,90,12,300
90,1,1,300,12,90,12,300
90,1,4,300,12,90,12,300
90,1,1,300,12,90,12,300
90,1,1,300,12,90,12,300
90,0,2,400,12,0,0,0
90,0,0,400,12,0,0,0
90,0,1,400,12,0,0,0
90,0,1,400,12,0,0,0
90,0,1,400,12,0,0,0
90,0,0,400,12,0,0,0
90,0,1,400,12,0,0,0
90,0,1,400,12,0,0,0
90,0,2,400,12,0,0,0
90,0,0,500,12,0,0,0
90,0,3,500,12,0,0,0
90,0,3,500,12,0,0,0
90,0,3,500,12,0,0,0
90,0,0,500,12,0,0,0
90,0,1,300,13,0,0,0
90,0,1,300,13,0,0,0
90,0,3,300,13,0,0,0
90,0,1,300,13,0,0,0
90,0,1,300,13,0,0,0
90,0,2,300,13,0,0,0
90,0,3,300,13,0,0,0
90,1,1,300,13,90,13,300
90,1,2,300,13,90,13,300
90,1,1,300,13,90,13,300
90,1,2,300,13,90,13,300
90,1,2,300,13,90,13,300
90,0,1,400,13,0,0,0
90,0,3,400,13,0,0,0
90,0,3,400,13,0,0,0
90,0,3,400,13,0,0,0
90,0,1,400,13,0,0,0
90,0,4,500,13,0,0,0
90,0,1,500,13,0,0,0
90,0,3,500,13,0,0,0
90,0,0,500,13,0,0,0
90,0,0,500,13,0,0,0
90,0,4,500,13,0,0,0
90,0,4,500,13,0,0,0
90,0,0,500,13,0,0,0
90,0,3,700,13,0,0,0
90,0,4,700,13,0,0,0
90,0,0,700,13,0,0,0
90,0,4,700,13,0,0,0
90,0,0,700,13,0,0,0
90,0,0,700,13,0,0,0
90,1,2,200,14,90,14,200
90,1,0,200,14,90,14,200
90,1,2,200,14,90,14,200
90,1,4,200,14,90,14,200
90,1,0,300,14,90,14,300
90,1,4,300,14,90,14,300
90,1,4,300,14,90,14,300
90,1,0,300,14,90,14,300
90,1,1,100,16,90,16,100
90,1,2,100,16,90,16,100
90,1,1,100,16,90,16,100
90,1,1,100,16,90,16,100
90,0,1,200,16,0,0,0
90,0,2,200,16,0,0,0
90,0,3,200,16,0,0,0
90,0,1,200,16,0,0,0
90,0,0,200,16,0,0,0
90,1,0,200,16,90,16,200
90,1,4,200,16,90,16,200
90,1,0,200,16,90,16,200
90,1,0,200,16,90,16,200
90,1,0,200,16,90,16,200
90,1,0,200,16,90,16,200
90,0,3,300,16,0,0,0
90,0,4,300,16,0,0,0
90,0,3,300,16,0,0,0
90,0,3,300,16,0,0,0
90,0,3,300,16,0,0,0
90,0,0,300,16,0,0,0
90,0,3,300,16,0,0,0
90,0,4,300,16,0,0,0
90,0,4,300,16,0,0,0
90,1,4,300,16,90,16,300
90,1,3,300,16,90,16,300
90,1,1,300,16,90,16,300
90,1,2,300,16,90,16,300
90,1,2,300,16,90,16,300
90,1,1,300,16,90,16,300
90,1,3,300,16,90,16,300
90,0,4,400,16,0,0,0
90,0,3,400,16,0,0,0
90,0,3,400,16,0,0,0
90,0,1,400,16,0,0,0
90,0,3,400,16,0,0,0
90,0,1,400,16,0,0,0
90,0,1,400,16,0,0,0
90,0,2,400,16,0,0,0
90,0,3,400,16,0,0,0
90,0,4,400,16,0,0,0
90,0,3,500,16,0,0,0
90,0,2,500,16,0,0,0
90,0,1,500,16,0,0,0
90,0,0,500,16,0,0,0
90,0,2,500,16,0,0,0
90,0,2,500,16,0,0,0
90,0,3,500,16,0,0,0
90,0,0,500,16,0,0,0
90,0,2,500,16,0,0,0
90,0,3,500,16,0,0,0
90,0,3,500,16,0,0,0
90,0,2,500,16,0,0,0
90,0,1,500,16,0,0,0
90,0,3,700,16,0,0,0
90,0,3,700,16,0,0,0
90,0,1,700,16,0,0,0
90,0,2,700,16,0,0,0
90,0,1,700,16,0,0,0
90,0,1,700,16,0,0,0
90,0,1,700,16,0,0,0
90,0,1,700,16,0,0,0
90,0,2,700,16,0,0,0
90,0,1,700,16,0,0,0
90,0,1,700,16,0,0,0
90,0,3,700,16,0,0,0
90,0,1,700,16,0,0,0
