yeduc,income,lincome,lyeduc
15,100,4.60517,2.70805
15,100,4.60517,2.70805
15,56.25,4.029806,2.70805
15,100,4.60517,2.70805
15,56.25,4.029806,2.70805
15,250,5.521461,2.70805
15,150,5.010635,2.70805
15,56.25,4.029806,2.70805
15,100,4.60517,2.70805
15,200,5.298317,2.70805
15,50,3.912023,2.70805
15,200,5.298317,2.70805
15,100,4.60517,2.70805
15,56.25,4.029806,2.70805
15,100,4.60517,2.70805
15,75,4.317488,2.70805
15,56.25,4.029806,2.70805
15,400,5.991465,2.70805
15,75,4.317488,2.70805
15,50,3.912023,2.70805
15,50,3.912023,2.70805
15,100,4.60517,2.70805
15,50,3.912023,2.70805
15,100,4.60517,2.70805
15,100,4.60517,2.70805
15,125,4.828314,2.70805
15,100,4.60517,2.70805
15,125,4.828314,2.70805
15,150,5.010635,2.70805
15,106.25,4.665795,2.70805
15,106.25,4.665795,2.70805
15,125,4.828314,2.70805
15,150,5.010635,2.70805
15,125,4.828314,2.70805
15,125,4.828314,2.70805
15,150,5.010635,2.70805
15,125,4.828314,2.70805
15,125,4.828314,2.70805
15,250,5.521461,2.70805
15,100,4.60517,2.70805
15,150,5.010635,2.70805
15,150,5.010635,2.70805
15,150,5.010635,2.70805
15,300,5.703783,2.70805
15,100,4.60517,2.70805
15,156.25,5.051457,2.70805
15,150,5.010635,2.70805
15,156.25,5.051457,2.70805
15,150,5.010635,2.70805
15,156.25,5.051457,2.70805
15,150,5.010635,2.70805
15,200,5.298317,2.70805
15,175,5.164786,2.70805
15,200,5.298317,2.70805
15,200,5.298317,2.70805
15,175,5.164786,2.70805
15,175,5.164786,2.70805
15,156.25,5.051457,2.70805
15,175,5.164786,2.70805
15,200,5.298317,2.70805
15,206.25,5.329089,2.70805
15,206.25,5.329089,2.70805
15,225,5.416101,2.70805
15,250,5.521461,2.70805
15,200,5.298317,2.70805
15,225,5.416101,2.70805
15,200,5.298317,2.70805
15,200,5.298317,2.70805
15,250,5.521461,2.70805
15,250,5.521461,2.70805
15,300,5.703783,2.70805
15,300,5.703783,2.70805
15,256.25,5.546154,2.70805
15,300,5.703783,2.70805
15,375,5.926926,2.70805
15,350,5.857933,2.70805
15,350,5.857933,2.70805
15,356.25,5.875633,2.70805
15,506.25,6.227031,2.70805
16,150,5.010635,2.772589
16,150,5.010635,2.772589
16,150,5.010635,2.772589
16,150,5.010635,2.772589
16,100,4.60517,2.772589
16,350,5.857933,2.772589
16,150,5.010635,2.772589
16,250,5.521461,2.772589
16,50,3.912023,2.772589
16,250,5.521461,2.772589
16,150,5.010635,2.772589
16,150,5.010635,2.772589
16,150,5.010635,2.772589
16,250,5.521461,2.772589
16,6.25,1.832582,2.772589
16,200,5.298317,2.772589
16,200,5.298317,2.772589
16,150,5.010635,2.772589
16,350,5.857933,2.772589
16,150,5.010635,2.772589
16,150,5.010635,2.772589
16,250,5.521461,2.772589
16,250,5.521461,2.772589
16,250,5.521461,2.772589
16,200,5.298317,2.772589
16,200,5.298317,2.772589
16,200,5.298317,2.772589
16,250,5.521461,2.772589
16,100,4.60517,2.772589
16,200,5.298317,2.772589
16,100,4.60517,2.772589
16,150,5.010635,2.772589
16,250,5.521461,2.772589
16,150,5.010635,2.772589
16,100,4.60517,2.772589
16,150,5.010635,2.772589
16,150,5.010635,2.772589
16,50,3.912023,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,200,5.298317,2.772589
16,150,5.010635,2.772589
16,350,5.857933,2.772589
16,100,4.60517,2.772589
16,250,5.521461,2.772589
16,150,5.010635,2.772589
16,50,3.912023,2.772589
16,150,5.010635,2.772589
16,100,4.60517,2.772589
16,50,3.912023,2.772589
16,100,4.60517,2.772589
16,100,4.60517,2.772589
16,200,5.298317,2.772589
16,50,3.912023,2.772589
16,200,5.298317,2.772589
16,500,6.214608,2.772589
16,100,4.60517,2.772589
16,200,5.298317,2.772589
16,150,5.010635,2.772589
16,150,5.010635,2.772589
16,50,3.912023,2.772589
16,500,6.214608,2.772589
16,150,5.010635,2.772589
16,150,5.010635,2.772589
16,350,5.857933,2.772589
16,250,5.521461,2.772589
16,100,4.60517,2.772589
16,100,4.60517,2.772589
16,150,5.010635,2.772589
16,6.25,1.832582,2.772589
16,250,5.521461,2.772589
16,200,5.298317,2.772589
16,6.25,1.832582,2.772589
16,150,5.010635,2.772589
16,250,5.521461,2.772589
16,200,5.298317,2.772589
16,25,3.218876,2.772589
16,250,5.521461,2.772589
16,150,5.010635,2.772589
16,56.25,4.029806,2.772589
16,156.25,5.051457,2.772589
16,756.25,6.628372,2.772589
16,56.25,4.029806,2.772589
16,106.25,4.665795,2.772589
16,356.25,5.875633,2.772589
16,56.25,4.029806,2.772589
16,12.5,2.525729,2.772589
16,256.25,5.546154,2.772589
16,206.25,5.329089,2.772589
16,356.25,5.875633,2.772589
16,6.25,1.832582,2.772589
16,256.25,5.546154,2.772589
16,106.25,4.665795,2.772589
16,56.25,4.029806,2.772589
16,206.25,5.329089,2.772589
16,156.25,5.051457,2.772589
16,256.25,5.546154,2.772589
16,6.25,1.832582,2.772589
16,356.25,5.875633,2.772589
16,56.25,4.029806,2.772589
16,106.25,4.665795,2.772589
16,356.25,5.875633,2.772589
16,206.25,5.329089,2.772589
16,256.25,5.546154,2.772589
16,75,4.317488,2.772589
16,175,5.164786,2.772589
16,225,5.416101,2.772589
16,275,5.616771,2.772589
16,125,4.828314,2.772589
16,25,3.218876,2.772589
16,275,5.616771,2.772589
16,175,5.164786,2.772589
16,175,5.164786,2.772589
16,275,5.616771,2.772589
16,25,3.218876,2.772589
16,275,5.616771,2.772589
16,75,4.317488,2.772589
16,31.25,3.442019,2.772589
16,75,4.317488,2.772589
16,175,5.164786,2.772589
16,175,5.164786,2.772589
16,175,5.164786,2.772589
16,50,3.912023,2.772589
16,125,4.828314,2.772589
16,275,5.616771,2.772589
16,225,5.416101,2.772589
16,275,5.616771,2.772589
16,75,4.317488,2.772589
16,100,4.60517,2.772589
16,200,5.298317,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,200,5.298317,2.772589
16,150,5.010635,2.772589
16,56.25,4.029806,2.772589
16,50,3.912023,2.772589
16,50,3.912023,2.772589
16,300,5.703783,2.772589
16,50,3.912023,2.772589
16,200,5.298317,2.772589
16,250,5.521461,2.772589
16,100,4.60517,2.772589
16,100,4.60517,2.772589
16,100,4.60517,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,50,3.912023,2.772589
16,250,5.521461,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,200,5.298317,2.772589
16,200,5.298317,2.772589
16,200,5.298317,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,100,4.60517,2.772589
16,200,5.298317,2.772589
16,200,5.298317,2.772589
16,550,6.309918,2.772589
16,150,5.010635,2.772589
16,100,4.60517,2.772589
16,400,5.991465,2.772589
16,100,4.60517,2.772589
16,56.25,4.029806,2.772589
16,150,5.010635,2.772589
16,250,5.521461,2.772589
16,200,5.298317,2.772589
16,300,5.703783,2.772589
16,56.25,4.029806,2.772589
16,300,5.703783,2.772589
16,200,5.298317,2.772589
16,75,4.317488,2.772589
16,100,4.60517,2.772589
16,200,5.298317,2.772589
16,200,5.298317,2.772589
16,250,5.521461,2.772589
16,50,3.912023,2.772589
16,200,5.298317,2.772589
16,150,5.010635,2.772589
16,200,5.298317,2.772589
16,50,3.912023,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,250,5.521461,2.772589
16,200,5.298317,2.772589
16,400,5.991465,2.772589
16,200,5.298317,2.772589
16,250,5.521461,2.772589
16,50,3.912023,2.772589
16,400,5.991465,2.772589
16,50,3.912023,2.772589
16,300,5.703783,2.772589
16,56.25,4.029806,2.772589
16,50,3.912023,2.772589
16,150,5.010635,2.772589
16,300,5.703783,2.772589
16,100,4.60517,2.772589
16,200,5.298317,2.772589
16,250,5.521461,2.772589
16,150,5.010635,2.772589
16,250,5.521461,2.772589
16,50,3.912023,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,125,4.828314,2.772589
16,250,5.521461,2.772589
16,250,5.521461,2.772589
16,250,5.521461,2.772589
16,150,5.010635,2.772589
16,100,4.60517,2.772589
16,600,6.39693,2.772589
16,350,5.857933,2.772589
16,250,5.521461,2.772589
16,600,6.39693,2.772589
16,100,4.60517,2.772589
16,250,5.521461,2.772589
16,250,5.521461,2.772589
16,100,4.60517,2.772589
16,150,5.010635,2.772589
16,100,4.60517,2.772589
16,250,5.521461,2.772589
16,125,4.828314,2.772589
16,300,5.703783,2.772589
16,125,4.828314,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,100,4.60517,2.772589
16,250,5.521461,2.772589
16,100,4.60517,2.772589
16,1225,7.110696,2.772589
16,100,4.60517,2.772589
16,350,5.857933,2.772589
16,200,5.298317,2.772589
16,600,6.39693,2.772589
16,200,5.298317,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,150,5.010635,2.772589
16,125,4.828314,2.772589
16,300,5.703783,2.772589
16,450,6.109248,2.772589
16,300,5.703783,2.772589
16,200,5.298317,2.772589
16,350,5.857933,2.772589
16,150,5.010635,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,300,5.703783,2.772589
16,106.25,4.665795,2.772589
16,106.25,4.665795,2.772589
16,350,5.857933,2.772589
16,125,4.828314,2.772589
16,250,5.521461,2.772589
16,200,5.298317,2.772589
16,150,5.010635,2.772589
16,250,5.521461,2.772589
16,350,5.857933,2.772589
16,300,5.703783,2.772589
16,200,5.298317,2.772589
16,350,5.857933,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,250,5.521461,2.772589
16,450,6.109248,2.772589
16,450,6.109248,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,450,6.109248,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,450,6.109248,2.772589
16,450,6.109248,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,450,6.109248,2.772589
16,150,5.010635,2.772589
16,350,5.857933,2.772589
16,150,5.010635,2.772589
16,300,5.703783,2.772589
16,450,6.109248,2.772589
16,150,5.010635,2.772589
16,150,5.010635,2.772589
16,200,5.298317,2.772589
16,350,5.857933,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,106.25,4.665795,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,200,5.298317,2.772589
16,125,4.828314,2.772589
16,350,5.857933,2.772589
16,200,5.298317,2.772589
16,450,6.109248,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,450,6.109248,2.772589
16,200,5.298317,2.772589
16,300,5.703783,2.772589
16,150,5.010635,2.772589
16,250,5.521461,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,250,5.521461,2.772589
16,150,5.010635,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,100,4.60517,2.772589
16,450,6.109248,2.772589
16,350,5.857933,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,200,5.298317,2.772589
16,250,5.521461,2.772589
16,250,5.521461,2.772589
16,106.25,4.665795,2.772589
16,150,5.010635,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,200,5.298317,2.772589
16,350,5.857933,2.772589
16,250,5.521461,2.772589
16,450,6.109248,2.772589
16,600,6.39693,2.772589
16,350,5.857933,2.772589
16,200,5.298317,2.772589
16,200,5.298317,2.772589
16,300,5.703783,2.772589
16,450,6.109248,2.772589
16,350,5.857933,2.772589
16,200,5.298317,2.772589
16,200,5.298317,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,200,5.298317,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,150,5.010635,2.772589
16,500,6.214608,2.772589
16,200,5.298317,2.772589
16,350,5.857933,2.772589
16,300,5.703783,2.772589
16,150,5.010635,2.772589
16,650,6.476973,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,150,5.010635,2.772589
16,350,5.857933,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,150,5.010635,2.772589
16,350,5.857933,2.772589
16,150,5.010635,2.772589
16,150,5.010635,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,150,5.010635,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,650,6.476973,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,150,5.010635,2.772589
16,250,5.521461,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,200,5.298317,2.772589
16,350,5.857933,2.772589
16,500,6.214608,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,500,6.214608,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,175,5.164786,2.772589
16,300,5.703783,2.772589
16,650,6.476973,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,150,5.010635,2.772589
16,300,5.703783,2.772589
16,500,6.214608,2.772589
16,300,5.703783,2.772589
16,200,5.298317,2.772589
16,500,6.214608,2.772589
16,250,5.521461,2.772589
16,200,5.298317,2.772589
16,400,5.991465,2.772589
16,250,5.521461,2.772589
16,150,5.010635,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,350,5.857933,2.772589
16,500,6.214608,2.772589
16,350,5.857933,2.772589
16,200,5.298317,2.772589
16,400,5.991465,2.772589
16,500,6.214608,2.772589
16,400,5.991465,2.772589
16,200,5.298317,2.772589
16,650,6.476973,2.772589
16,500,6.214608,2.772589
16,200,5.298317,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,156.25,5.051457,2.772589
16,350,5.857933,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,156.25,5.051457,2.772589
16,500,6.214608,2.772589
16,156.25,5.051457,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,500,6.214608,2.772589
16,500,6.214608,2.772589
16,300,5.703783,2.772589
16,150,5.010635,2.772589
16,350,5.857933,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,150,5.010635,2.772589
16,156.25,5.051457,2.772589
16,400,5.991465,2.772589
16,150,5.010635,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,1150,7.047517,2.772589
16,300,5.703783,2.772589
16,500,6.214608,2.772589
16,650,6.476973,2.772589
16,350,5.857933,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,175,5.164786,2.772589
16,150,5.010635,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,350,5.857933,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,500,6.214608,2.772589
16,200,5.298317,2.772589
16,400,5.991465,2.772589
16,350,5.857933,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,200,5.298317,2.772589
16,350,5.857933,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,250,5.521461,2.772589
16,400,5.991465,2.772589
16,150,5.010635,2.772589
16,200,5.298317,2.772589
16,500,6.214608,2.772589
16,350,5.857933,2.772589
16,650,6.476973,2.772589
16,500,6.214608,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,200,5.298317,2.772589
16,156.25,5.051457,2.772589
16,500,6.214608,2.772589
16,350,5.857933,2.772589
16,200,5.298317,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,500,6.214608,2.772589
16,300,5.703783,2.772589
16,500,6.214608,2.772589
16,200,5.298317,2.772589
16,350,5.857933,2.772589
16,200,5.298317,2.772589
16,650,6.476973,2.772589
16,350,5.857933,2.772589
16,500,6.214608,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,250,5.521461,2.772589
16,250,5.521461,2.772589
16,350,5.857933,2.772589
16,150,5.010635,2.772589
16,300,5.703783,2.772589
16,500,6.214608,2.772589
16,400,5.991465,2.772589
16,200,5.298317,2.772589
16,150,5.010635,2.772589
16,500,6.214608,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,250,5.521461,2.772589
16,156.25,5.051457,2.772589
16,175,5.164786,2.772589
16,200,5.298317,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,300,5.703783,2.772589
16,200,5.298317,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,150,5.010635,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,500,6.214608,2.772589
16,400,5.991465,2.772589
16,250,5.521461,2.772589
16,150,5.010635,2.772589
16,250,5.521461,2.772589
16,350,5.857933,2.772589
16,250,5.521461,2.772589
16,350,5.857933,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,200,5.298317,2.772589
16,300,5.703783,2.772589
16,175,5.164786,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,500,6.214608,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,250,5.521461,2.772589
16,400,5.991465,2.772589
16,350,5.857933,2.772589
16,450,6.109248,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,225,5.416101,2.772589
16,300,5.703783,2.772589
16,550,6.309918,2.772589
16,250,5.521461,2.772589
16,250,5.521461,2.772589
16,450,6.109248,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,200,5.298317,2.772589
16,350,5.857933,2.772589
16,250,5.521461,2.772589
16,450,6.109248,2.772589
16,350,5.857933,2.772589
16,400,5.991465,2.772589
16,700,6.55108,2.772589
16,350,5.857933,2.772589
16,250,5.521461,2.772589
16,350,5.857933,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,550,6.309918,2.772589
16,450,6.109248,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,200,5.298317,2.772589
16,450,6.109248,2.772589
16,450,6.109248,2.772589
16,400,5.991465,2.772589
16,450,6.109248,2.772589
16,450,6.109248,2.772589
16,450,6.109248,2.772589
16,250,5.521461,2.772589
16,450,6.109248,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,550,6.309918,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,450,6.109248,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,400,5.991465,2.772589
16,450,6.109248,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,450,6.109248,2.772589
16,400,5.991465,2.772589
16,450,6.109248,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,200,5.298317,2.772589
16,700,6.55108,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,450,6.109248,2.772589
16,400,5.991465,2.772589
16,550,6.309918,2.772589
16,250,5.521461,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,700,6.55108,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,1200,7.090077,2.772589
16,700,6.55108,2.772589
16,700,6.55108,2.772589
16,350,5.857933,2.772589
16,700,6.55108,2.772589
16,450,6.109248,2.772589
16,300,5.703783,2.772589
16,700,6.55108,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,250,5.521461,2.772589
16,350,5.857933,2.772589
16,450,6.109248,2.772589
16,206.25,5.329089,2.772589
16,450,6.109248,2.772589
16,200,5.298317,2.772589
16,350,5.857933,2.772589
16,450,6.109248,2.772589
16,200,5.298317,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,450,6.109248,2.772589
16,1200,7.090077,2.772589
16,450,6.109248,2.772589
16,350,5.857933,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,550,6.309918,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,206.25,5.329089,2.772589
16,400,5.991465,2.772589
16,350,5.857933,2.772589
16,200,5.298317,2.772589
16,350,5.857933,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,550,6.309918,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,206.25,5.329089,2.772589
16,450,6.109248,2.772589
16,450,6.109248,2.772589
16,200,5.298317,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,450,6.109248,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,200,5.298317,2.772589
16,400,5.991465,2.772589
16,350,5.857933,2.772589
16,200,5.298317,2.772589
16,200,5.298317,2.772589
16,250,5.521461,2.772589
16,450,6.109248,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,450,6.109248,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,450,6.109248,2.772589
16,350,5.857933,2.772589
16,300,5.703783,2.772589
16,206.25,5.329089,2.772589
16,550,6.309918,2.772589
16,350,5.857933,2.772589
16,206.25,5.329089,2.772589
16,400,5.991465,2.772589
16,350,5.857933,2.772589
16,200,5.298317,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,250,5.521461,2.772589
16,450,6.109248,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,400,5.991465,2.772589
16,350,5.857933,2.772589
16,400,5.991465,2.772589
16,206.25,5.329089,2.772589
16,400,5.991465,2.772589
16,200,5.298317,2.772589
16,400,5.991465,2.772589
16,206.25,5.329089,2.772589
16,300,5.703783,2.772589
16,225,5.416101,2.772589
16,350,5.857933,2.772589
16,200,5.298317,2.772589
16,400,5.991465,2.772589
16,350,5.857933,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,700,6.55108,2.772589
16,400,5.991465,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,950,6.856462,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,450,6.109248,2.772589
16,300,5.703783,2.772589
16,206.25,5.329089,2.772589
16,450,6.109248,2.772589
16,450,6.109248,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,450,6.109248,2.772589
16,300,5.703783,2.772589
16,300,5.703783,2.772589
16,350,5.857933,2.772589
16,400,5.991465,2.772589
16,450,6.109248,2.772589
16,250,5.521461,2.772589
16,550,6.309918,2.772589
16,550,6.309918,2.772589
16,550,6.309918,2.772589
16,500,6.214608,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,350,5.857933,2.772589
16,450,6.109248,2.772589
16,500,6.214608,2.772589
16,500,6.214608,2.772589
16,300,5.703783,2.772589
16,450,6.109248,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,350,5.857933,2.772589
16,600,6.39693,2.772589
16,450,6.109248,2.772589
16,400,5.991465,2.772589
16,250,5.521461,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,350,5.857933,2.772589
16,750,6.620073,2.772589
16,300,5.703783,2.772589
16,600,6.39693,2.772589
16,400,5.991465,2.772589
16,500,6.214608,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,1000,6.907755,2.772589
16,350,5.857933,2.772589
16,450,6.109248,2.772589
16,256.25,5.546154,2.772589
16,400,5.991465,2.772589
16,750,6.620073,2.772589
16,256.25,5.546154,2.772589
16,500,6.214608,2.772589
16,400,5.991465,2.772589
16,450,6.109248,2.772589
16,500,6.214608,2.772589
16,500,6.214608,2.772589
16,256.25,5.546154,2.772589
16,350,5.857933,2.772589
16,500,6.214608,2.772589
16,450,6.109248,2.772589
16,500,6.214608,2.772589
16,500,6.214608,2.772589
16,275,5.616771,2.772589
16,350,5.857933,2.772589
16,400,5.991465,2.772589
16,600,6.39693,2.772589
16,500,6.214608,2.772589
16,600,6.39693,2.772589
16,450,6.109248,2.772589
16,450,6.109248,2.772589
16,300,5.703783,2.772589
16,450,6.109248,2.772589
16,350,5.857933,2.772589
16,500,6.214608,2.772589
16,350,5.857933,2.772589
16,450,6.109248,2.772589
16,450,6.109248,2.772589
16,350,5.857933,2.772589
16,400,5.991465,2.772589
16,450,6.109248,2.772589
16,600,6.39693,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,400,5.991465,2.772589
16,450,6.109248,2.772589
16,450,6.109248,2.772589
16,500,6.214608,2.772589
16,500,6.214608,2.772589
16,400,5.991465,2.772589
16,750,6.620073,2.772589
16,350,5.857933,2.772589
16,450,6.109248,2.772589
16,400,5.991465,2.772589
16,500,6.214608,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,450,6.109248,2.772589
16,450,6.109248,2.772589
16,350,5.857933,2.772589
16,450,6.109248,2.772589
16,600,6.39693,2.772589
16,500,6.214608,2.772589
16,450,6.109248,2.772589
16,500,6.214608,2.772589
16,500,6.214608,2.772589
16,600,6.39693,2.772589
16,450,6.109248,2.772589
16,500,6.214608,2.772589
16,600,6.39693,2.772589
16,400,5.991465,2.772589
16,500,6.214608,2.772589
16,250,5.521461,2.772589
16,600,6.39693,2.772589
16,500,6.214608,2.772589
16,250,5.521461,2.772589
16,400,5.991465,2.772589
16,350,5.857933,2.772589
16,600,6.39693,2.772589
16,450,6.109248,2.772589
