city,income,minshu,yeduc,city_income,city_yeduc
0,300,40,12,0,0
0,300,40,12,0,0
0,300,50,12,0,0
0,300,50,12,0,0
0,300,50,12,0,0
0,300,0,12,0,0
0,300,50,12,0,0
0,300,30,12,0,0
0,300,50,12,0,0
0,300,40,12,0,0
0,300,50,12,0,0
0,300,70,12,0,0
0,300,60,12,0,0
0,300,100,12,0,0
0,300,40,12,0,0
0,300,50,12,0,0
0,300,50,12,0,0
0,300,10,12,0,0
0,300,60,12,0,0
0,300,70,12,0,0
0,300,60,12,0,0
0,300,60,12,0,0
0,300,10,12,0,0
0,300,40,12,0,0
0,300,50,12,0,0
0,300,60,12,0,0
0,300,60,12,0,0
0,300,60,12,0,0
0,300,50,12,0,0
0,300,0,12,0,0
0,300,60,12,0,0
0,300,40,12,0,0
0,300,50,12,0,0
0,300,40,12,0,0
0,300,60,12,0,0
0,300,40,12,0,0
0,300,70,12,0,0
0,300,20,12,0,0
0,300,60,12,0,0
0,300,0,12,0,0
0,300,50,12,0,0
1,300,50,12,300,12
1,300,70,12,300,12
1,300,60,12,300,12
1,300,20,12,300,12
1,300,50,12,300,12
1,300,0,12,300,12
1,300,80,12,300,12
1,300,50,12,300,12
1,300,50,12,300,12
1,300,50,12,300,12
1,300,50,12,300,12
1,300,70,12,300,12
1,300,50,12,300,12
1,300,50,12,300,12
1,300,0,12,300,12
1,300,70,12,300,12
1,300,40,12,300,12
1,300,50,12,300,12
1,300,70,12,300,12
1,300,50,12,300,12
1,300,70,12,300,12
1,300,50,12,300,12
1,300,40,12,300,12
1,300,50,12,300,12
1,300,50,12,300,12
1,300,40,12,300,12
1,300,50,12,300,12
1,300,0,12,300,12
1,300,30,12,300,12
1,300,30,12,300,12
1,300,80,12,300,12
1,300,40,12,300,12
1,300,50,12,300,12
1,300,50,12,300,12
1,300,50,12,300,12
1,300,50,12,300,12
1,300,100,12,300,12
1,300,30,12,300,12
1,300,50,12,300,12
1,300,0,12,300,12
1,300,40,12,300,12
1,300,50,12,300,12
1,300,50,12,300,12
1,300,40,12,300,12
1,300,50,12,300,12
1,300,10,12,300,12
1,300,10,12,300,12
1,300,50,12,300,12
1,300,50,12,300,12
1,300,30,12,300,12
1,300,10,12,300,12
1,300,50,12,300,12
1,300,30,12,300,12
1,300,60,12,300,12
1,300,60,12,300,12
1,300,50,12,300,12
1,300,50,12,300,12
1,300,30,12,300,12
1,300,10,12,300,12
1,300,10,12,300,12
1,300,40,12,300,12
1,300,40,12,300,12
1,300,30,12,300,12
1,300,50,12,300,12
1,300,70,12,300,12
1,300,50,12,300,12
1,300,50,12,300,12
1,300,50,12,300,12
1,300,60,12,300,12
1,300,60,12,300,12
1,300,60,12,300,12
1,300,40,12,300,12
1,300,70,12,300,12
1,300,0,12,300,12
1,300,60,12,300,12
1,300,30,12,300,12
1,300,0,12,300,12
1,300,70,12,300,12
1,300,60,12,300,12
1,300,10,12,300,12
1,300,50,12,300,12
1,300,30,12,300,12
1,300,10,12,300,12
1,300,50,12,300,12
1,300,70,12,300,12
1,300,10,12,300,12
1,300,50,12,300,12
1,300,0,12,300,12
1,300,10,12,300,12
1,300,0,12,300,12
1,300,50,12,300,12
1,300,50,12,300,12
1,300,50,12,300,12
1,300,50,12,300,12
1,300,40,12,300,12
1,300,10,12,300,12
1,300,50,12,300,12
1,300,0,12,300,12
1,300,50,12,300,12
1,300,40,12,300,12
1,300,50,12,300,12
1,300,60,12,300,12
1,300,50,12,300,12
0,300,50,13,0,0
0,300,50,13,0,0
0,300,30,13,0,0
0,300,50,13,0,0
0,300,70,13,0,0
0,300,50,13,0,0
0,300,50,13,0,0
0,300,70,13,0,0
0,300,50,13,0,0
0,300,50,13,0,0
0,300,50,13,0,0
0,300,60,13,0,0
0,300,60,13,0,0
0,300,50,13,0,0
0,300,30,13,0,0
0,300,50,13,0,0
0,300,30,13,0,0
0,300,30,13,0,0
0,300,30,13,0,0
0,300,50,13,0,0
0,300,70,13,0,0
0,300,70,13,0,0
0,300,50,13,0,0
0,300,20,13,0,0
0,300,40,13,0,0
0,300,50,13,0,0
0,300,60,13,0,0
0,300,0,13,0,0
0,300,60,13,0,0
0,300,0,13,0,0
0,300,60,13,0,0
0,300,50,13,0,0
0,300,30,13,0,0
0,300,50,13,0,0
0,300,50,13,0,0
0,300,50,13,0,0
0,300,40,13,0,0
0,300,50,13,0,0
0,300,40,13,0,0
0,300,50,13,0,0
0,300,50,13,0,0
0,300,50,13,0,0
0,300,0,13,0,0
0,300,70,13,0,0
0,300,50,13,0,0
0,300,70,13,0,0
0,300,50,13,0,0
0,300,50,13,0,0
0,300,50,13,0,0
0,300,60,13,0,0
0,300,50,13,0,0
0,300,60,13,0,0
0,300,50,13,0,0
0,300,50,13,0,0
0,300,50,13,0,0
0,300,50,13,0,0
1,300,50,13,300,13
1,300,60,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,10,13,300,13
1,300,30,13,300,13
1,300,50,13,300,13
1,300,10,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,40,13,300,13
1,300,70,13,300,13
1,300,50,13,300,13
1,300,40,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,40,13,300,13
1,300,60,13,300,13
1,300,50,13,300,13
1,300,30,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,30,13,300,13
1,300,80,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,80,13,300,13
1,300,50,13,300,13
1,300,20,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,30,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,30,13,300,13
1,300,20,13,300,13
1,300,40,13,300,13
1,300,30,13,300,13
1,300,50,13,300,13
1,300,0,13,300,13
1,300,50,13,300,13
1,300,40,13,300,13
1,300,40,13,300,13
1,300,20,13,300,13
1,300,50,13,300,13
1,300,10,13,300,13
1,300,50,13,300,13
1,300,20,13,300,13
1,300,40,13,300,13
1,300,60,13,300,13
1,300,40,13,300,13
1,300,40,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,10,13,300,13
1,300,40,13,300,13
1,300,70,13,300,13
1,300,40,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,30,13,300,13
1,300,60,13,300,13
1,300,40,13,300,13
1,300,50,13,300,13
1,300,20,13,300,13
1,300,40,13,300,13
1,300,10,13,300,13
1,300,20,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,20,13,300,13
1,300,0,13,300,13
1,300,40,13,300,13
1,300,60,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,0,13,300,13
1,300,20,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,50,13,300,13
1,300,20,13,300,13
1,300,50,13,300,13
0,300,80,14,0,0
0,300,50,14,0,0
0,300,50,14,0,0
0,300,80,14,0,0
0,300,50,14,0,0
0,300,80,14,0,0
0,300,50,14,0,0
0,300,50,14,0,0
0,300,60,14,0,0
0,300,50,14,0,0
0,300,50,14,0,0
0,300,10,14,0,0
0,300,50,14,0,0
0,300,50,14,0,0
0,300,60,14,0,0
0,300,60,14,0,0
0,300,30,14,0,0
0,300,50,14,0,0
0,300,50,14,0,0
0,300,30,14,0,0
0,300,50,14,0,0
0,300,50,14,0,0
0,300,20,14,0,0
0,300,30,14,0,0
0,300,20,14,0,0
0,300,50,14,0,0
0,300,50,14,0,0
0,300,30,14,0,0
0,300,80,14,0,0
0,300,10,14,0,0
0,300,10,14,0,0
0,300,40,14,0,0
0,300,60,14,0,0
0,300,10,14,0,0
0,300,50,14,0,0
0,300,70,14,0,0
0,300,40,14,0,0
0,300,80,14,0,0
0,300,80,14,0,0
0,300,30,14,0,0
0,300,50,14,0,0
0,300,50,14,0,0
0,300,50,14,0,0
0,300,50,14,0,0
0,300,50,14,0,0
0,300,50,14,0,0
0,300,50,14,0,0
0,300,50,14,0,0
0,300,10,14,0,0
0,300,20,14,0,0
0,300,50,14,0,0
0,300,50,14,0,0
1,300,0,14,300,14
1,300,10,14,300,14
1,300,30,14,300,14
1,300,50,14,300,14
1,300,50,14,300,14
1,300,50,14,300,14
1,300,50,14,300,14
1,300,60,14,300,14
1,300,50,14,300,14
1,300,50,14,300,14
1,300,50,14,300,14
1,300,60,14,300,14
1,300,80,14,300,14
1,300,40,14,300,14
1,300,80,14,300,14
1,300,50,14,300,14
1,300,10,14,300,14
1,300,60,14,300,14
1,300,50,14,300,14
1,300,30,14,300,14
1,300,50,14,300,14
1,300,30,14,300,14
1,300,30,14,300,14
1,300,50,14,300,14
1,300,70,14,300,14
1,300,70,14,300,14
1,300,50,14,300,14
1,300,70,14,300,14
1,300,50,14,300,14
1,300,50,14,300,14
1,300,60,14,300,14
1,300,30,14,300,14
1,300,50,14,300,14
1,300,30,14,300,14
1,300,10,14,300,14
1,300,50,14,300,14
1,300,50,14,300,14
1,300,60,14,300,14
1,300,60,14,300,14
1,300,0,14,300,14
1,300,10,14,300,14
1,300,70,14,300,14
1,300,50,14,300,14
1,300,50,14,300,14
1,300,70,14,300,14
0,300,40,15,0,0
0,300,40,15,0,0
0,300,30,15,0,0
1,300,40,15,300,15
1,300,40,15,300,15
1,300,60,15,300,15
1,300,0,15,300,15
1,300,50,15,300,15
1,300,40,15,300,15
1,300,50,15,300,15
1,300,0,15,300,15
1,300,0,15,300,15
1,300,70,15,300,15
1,300,50,15,300,15
1,300,70,15,300,15
0,300,30,16,0,0
0,300,40,16,0,0
0,300,0,16,0,0
0,300,90,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,30,16,0,0
0,300,50,16,0,0
0,300,0,16,0,0
0,300,70,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,0,16,0,0
0,300,60,16,0,0
0,300,70,16,0,0
0,300,90,16,0,0
0,300,20,16,0,0
0,300,30,16,0,0
0,300,60,16,0,0
0,300,70,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,90,16,0,0
0,300,50,16,0,0
0,300,60,16,0,0
0,300,30,16,0,0
0,300,50,16,0,0
0,300,0,16,0,0
0,300,50,16,0,0
0,300,30,16,0,0
0,300,50,16,0,0
0,300,40,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,30,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,0,16,0,0
0,300,50,16,0,0
0,300,30,16,0,0
0,300,20,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,40,16,0,0
0,300,50,16,0,0
0,300,70,16,0,0
0,300,50,16,0,0
0,300,10,16,0,0
0,300,30,16,0,0
0,300,50,16,0,0
0,300,60,16,0,0
0,300,50,16,0,0
0,300,60,16,0,0
0,300,60,16,0,0
0,300,0,16,0,0
0,300,90,16,0,0
0,300,50,16,0,0
0,300,60,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,30,16,0,0
0,300,50,16,0,0
0,300,70,16,0,0
0,300,50,16,0,0
0,300,30,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,70,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,90,16,0,0
0,300,50,16,0,0
0,300,50,16,0,0
0,300,80,16,0,0
0,300,50,16,0,0
0,300,60,16,0,0
0,300,70,16,0,0
0,300,20,16,0,0
0,300,60,16,0,0
0,300,50,16,0,0
1,300,50,16,300,16
1,300,40,16,300,16
1,300,20,16,300,16
1,300,50,16,300,16
1,300,60,16,300,16
1,300,60,16,300,16
1,300,50,16,300,16
1,300,60,16,300,16
1,300,50,16,300,16
1,300,40,16,300,16
1,300,60,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,60,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,40,16,300,16
1,300,40,16,300,16
1,300,60,16,300,16
1,300,50,16,300,16
1,300,40,16,300,16
1,300,30,16,300,16
1,300,50,16,300,16
1,300,30,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,40,16,300,16
1,300,50,16,300,16
1,300,70,16,300,16
1,300,50,16,300,16
1,300,60,16,300,16
1,300,20,16,300,16
1,300,0,16,300,16
1,300,20,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,30,16,300,16
1,300,60,16,300,16
1,300,0,16,300,16
1,300,30,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,30,16,300,16
1,300,50,16,300,16
1,300,60,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,60,16,300,16
1,300,40,16,300,16
1,300,30,16,300,16
1,300,70,16,300,16
1,300,40,16,300,16
1,300,50,16,300,16
1,300,60,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,40,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,60,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,20,16,300,16
1,300,60,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,40,16,300,16
1,300,60,16,300,16
1,300,40,16,300,16
1,300,60,16,300,16
1,300,60,16,300,16
1,300,50,16,300,16
1,300,80,16,300,16
1,300,60,16,300,16
1,300,60,16,300,16
1,300,0,16,300,16
1,300,50,16,300,16
1,300,30,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,30,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,60,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,20,16,300,16
1,300,20,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,70,16,300,16
1,300,40,16,300,16
1,300,60,16,300,16
1,300,30,16,300,16
1,300,40,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,0,16,300,16
1,300,50,16,300,16
1,300,40,16,300,16
1,300,50,16,300,16
1,300,40,16,300,16
1,300,30,16,300,16
1,300,60,16,300,16
1,300,30,16,300,16
1,300,30,16,300,16
1,300,50,16,300,16
1,300,60,16,300,16
1,300,60,16,300,16
1,300,30,16,300,16
1,300,60,16,300,16
1,300,60,16,300,16
1,300,30,16,300,16
1,300,60,16,300,16
1,300,50,16,300,16
1,300,0,16,300,16
1,300,10,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,70,16,300,16
1,300,40,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,30,16,300,16
1,300,30,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,50,16,300,16
1,300,20,16,300,16
1,300,50,16,300,16
1,300,0,16,300,16
1,300,50,16,300,16
1,300,40,16,300,16
1,300,50,16,300,16
1,300,70,16,300,16
1,300,50,16,300,16
1,300,60,16,300,16
1,300,70,16,300,16
1,300,40,16,300,16
1,300,70,16,300,16
1,300,60,16,300,16
1,300,20,16,300,16
1,300,70,16,300,16
1,300,50,16,300,16
0,300,0,17,0,0
1,300,30,17,300,17
1,300,60,17,300,17
0,300,60,18,0,0
0,300,60,18,0,0
1,300,30,18,300,18
1,300,50,18,300,18
1,300,50,18,300,18
1,300,50,18,300,18
1,300,40,18,300,18
1,300,50,18,300,18
1,300,50,18,300,18
1,300,50,18,300,18
1,300,40,18,300,18
1,300,50,18,300,18
1,300,50,18,300,18
0,400,50,9,0,0
0,400,50,9,0,0
1,400,50,9,400,9
1,400,50,9,400,9
1,400,10,9,400,9
1,400,50,9,400,9
1,400,50,9,400,9
0,400,50,11,0,0
0,400,40,11,0,0
0,400,60,11,0,0
0,400,50,11,0,0
0,400,60,11,0,0
0,400,60,11,0,0
1,400,50,11,400,11
1,400,50,11,400,11
1,400,50,11,400,11
1,400,50,11,400,11
1,400,50,11,400,11
1,400,0,11,400,11
0,400,70,12,0,0
0,400,50,12,0,0
0,400,70,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,30,12,0,0
0,400,70,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,70,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,70,12,0,0
0,400,50,12,0,0
0,400,20,12,0,0
0,400,60,12,0,0
0,400,50,12,0,0
0,400,30,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,70,12,0,0
0,400,70,12,0,0
0,400,50,12,0,0
0,400,0,12,0,0
0,400,50,12,0,0
0,400,40,12,0,0
0,400,50,12,0,0
0,400,30,12,0,0
0,400,70,12,0,0
0,400,70,12,0,0
0,400,70,12,0,0
0,400,50,12,0,0
0,400,60,12,0,0
0,400,30,12,0,0
0,400,30,12,0,0
0,400,60,12,0,0
0,400,50,12,0,0
0,400,40,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,70,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,10,12,0,0
0,400,40,12,0,0
0,400,50,12,0,0
0,400,0,12,0,0
0,400,50,12,0,0
0,400,30,12,0,0
0,400,50,12,0,0
0,400,40,12,0,0
0,400,10,12,0,0
0,400,50,12,0,0
0,400,60,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,0,12,0,0
0,400,60,12,0,0
0,400,50,12,0,0
0,400,40,12,0,0
0,400,70,12,0,0
0,400,60,12,0,0
0,400,70,12,0,0
0,400,70,12,0,0
0,400,60,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,10,12,0,0
0,400,70,12,0,0
0,400,50,12,0,0
0,400,50,12,0,0
0,400,30,12,0,0
1,400,40,12,400,12
1,400,40,12,400,12
1,400,60,12,400,12
1,400,50,12,400,12
1,400,50,12,400,12
1,400,50,12,400,12
1,400,30,12,400,12
1,400,60,12,400,12
1,400,0,12,400,12
1,400,50,12,400,12
1,400,20,12,400,12
1,400,100,12,400,12
1,400,30,12,400,12
1,400,50,12,400,12
1,400,50,12,400,12
1,400,30,12,400,12
1,400,60,12,400,12
1,400,40,12,400,12
1,400,60,12,400,12
1,400,50,12,400,12
1,400,50,12,400,12
1,400,50,12,400,12
1,400,50,12,400,12
1,400,40,12,400,12
1,400,30,12,400,12
1,400,20,12,400,12
1,400,40,12,400,12
1,400,50,12,400,12
1,400,50,12,400,12
1,400,50,12,400,12
1,400,20,12,400,12
1,400,50,12,400,12
1,400,30,12,400,12
1,400,0,12,400,12
1,400,50,12,400,12
1,400,50,12,400,12
1,400,60,12,400,12
1,400,70,12,400,12
1,400,50,12,400,12
1,400,40,12,400,12
1,400,60,12,400,12
1,400,50,12,400,12
1,400,60,12,400,12
1,400,30,12,400,12
1,400,40,12,400,12
1,400,30,12,400,12
1,400,0,12,400,12
1,400,50,12,400,12
1,400,50,12,400,12
1,400,50,12,400,12
1,400,40,12,400,12
1,400,80,12,400,12
1,400,20,12,400,12
1,400,0,12,400,12
1,400,40,12,400,12
1,400,50,12,400,12
1,400,0,12,400,12
1,400,0,12,400,12
1,400,50,12,400,12
1,400,60,12,400,12
1,400,50,12,400,12
1,400,50,12,400,12
1,400,30,12,400,12
1,400,40,12,400,12
1,400,40,12,400,12
1,400,30,12,400,12
1,400,50,12,400,12
1,400,70,12,400,12
1,400,30,12,400,12
1,400,60,12,400,12
1,400,30,12,400,12
1,400,20,12,400,12
1,400,40,12,400,12
1,400,50,12,400,12
1,400,60,12,400,12
1,400,50,12,400,12
1,400,40,12,400,12
1,400,50,12,400,12
1,400,50,12,400,12
1,400,50,12,400,12
0,400,10,13,0,0
0,400,10,13,0,0
0,400,10,13,0,0
0,400,30,13,0,0
0,400,40,13,0,0
0,400,50,13,0,0
0,400,40,13,0,0
0,400,40,13,0,0
0,400,60,13,0,0
0,400,40,13,0,0
0,400,40,13,0,0
0,400,50,13,0,0
0,400,50,13,0,0
0,400,50,13,0,0
0,400,90,13,0,0
0,400,50,13,0,0
0,400,10,13,0,0
0,400,40,13,0,0
0,400,0,13,0,0
0,400,50,13,0,0
0,400,10,13,0,0
0,400,50,13,0,0
0,400,50,13,0,0
0,400,40,13,0,0
0,400,50,13,0,0
0,400,50,13,0,0
0,400,60,13,0,0
0,400,40,13,0,0
0,400,50,13,0,0
0,400,20,13,0,0
0,400,50,13,0,0
0,400,0,13,0,0
0,400,50,13,0,0
0,400,50,13,0,0
0,400,40,13,0,0
1,400,60,13,400,13
1,400,50,13,400,13
1,400,60,13,400,13
1,400,50,13,400,13
1,400,60,13,400,13
1,400,30,13,400,13
1,400,50,13,400,13
1,400,50,13,400,13
1,400,40,13,400,13
1,400,60,13,400,13
1,400,40,13,400,13
1,400,50,13,400,13
1,400,50,13,400,13
1,400,60,13,400,13
1,400,50,13,400,13
1,400,60,13,400,13
1,400,50,13,400,13
1,400,50,13,400,13
1,400,50,13,400,13
1,400,50,13,400,13
1,400,0,13,400,13
1,400,70,13,400,13
1,400,50,13,400,13
1,400,0,13,400,13
1,400,40,13,400,13
1,400,0,13,400,13
1,400,0,13,400,13
1,400,40,13,400,13
1,400,30,13,400,13
1,400,50,13,400,13
1,400,0,13,400,13
1,400,50,13,400,13
1,400,30,13,400,13
1,400,50,13,400,13
1,400,0,13,400,13
1,400,0,13,400,13
1,400,10,13,400,13
1,400,70,13,400,13
1,400,40,13,400,13
1,400,10,13,400,13
1,400,30,13,400,13
1,400,40,13,400,13
1,400,40,13,400,13
1,400,50,13,400,13
1,400,50,13,400,13
1,400,50,13,400,13
1,400,50,13,400,13
1,400,30,13,400,13
1,400,50,13,400,13
1,400,60,13,400,13
1,400,40,13,400,13
1,400,50,13,400,13
1,400,50,13,400,13
1,400,40,13,400,13
1,400,40,13,400,13
1,400,40,13,400,13
1,400,60,13,400,13
1,400,60,13,400,13
1,400,50,13,400,13
1,400,40,13,400,13
1,400,60,13,400,13
0,400,50,14,0,0
0,400,50,14,0,0
0,400,80,14,0,0
0,400,50,14,0,0
0,400,50,14,0,0
0,400,50,14,0,0
0,400,40,14,0,0
0,400,50,14,0,0
0,400,50,14,0,0
0,400,50,14,0,0
0,400,50,14,0,0
0,400,0,14,0,0
0,400,0,14,0,0
0,400,0,14,0,0
0,400,60,14,0,0
0,400,50,14,0,0
0,400,80,14,0,0
1,400,50,14,400,14
1,400,70,14,400,14
1,400,50,14,400,14
1,400,70,14,400,14
1,400,50,14,400,14
1,400,50,14,400,14
1,400,40,14,400,14
1,400,40,14,400,14
1,400,40,14,400,14
1,400,50,14,400,14
1,400,50,14,400,14
1,400,30,14,400,14
1,400,50,14,400,14
1,400,50,14,400,14
1,400,60,14,400,14
1,400,60,14,400,14
1,400,50,14,400,14
1,400,40,14,400,14
1,400,30,14,400,14
1,400,30,14,400,14
1,400,50,14,400,14
1,400,50,14,400,14
1,400,0,14,400,14
1,400,50,14,400,14
1,400,50,14,400,14
1,400,40,14,400,14
1,400,50,14,400,14
1,400,50,14,400,14
1,400,50,14,400,14
1,400,60,14,400,14
1,400,50,14,400,14
0,400,50,15,0,0
0,400,70,15,0,0
1,400,50,15,400,15
1,400,30,15,400,15
1,400,50,15,400,15
1,400,30,15,400,15
1,400,70,15,400,15
1,400,0,15,400,15
1,400,60,15,400,15
1,400,40,15,400,15
0,400,50,16,0,0
0,400,50,16,0,0
0,400,50,16,0,0
0,400,60,16,0,0
0,400,50,16,0,0
0,400,50,16,0,0
0,400,50,16,0,0
0,400,50,16,0,0
0,400,30,16,0,0
0,400,40,16,0,0
0,400,50,16,0,0
0,400,20,16,0,0
0,400,50,16,0,0
0,400,50,16,0,0
0,400,50,16,0,0
0,400,60,16,0,0
0,400,50,16,0,0
0,400,10,16,0,0
0,400,50,16,0,0
0,400,50,16,0,0
0,400,50,16,0,0
0,400,70,16,0,0
0,400,70,16,0,0
0,400,20,16,0,0
0,400,50,16,0,0
0,400,50,16,0,0
0,400,30,16,0,0
0,400,50,16,0,0
0,400,30,16,0,0
0,400,50,16,0,0
0,400,50,16,0,0
0,400,50,16,0,0
0,400,60,16,0,0
0,400,50,16,0,0
0,400,70,16,0,0
0,400,60,16,0,0
0,400,40,16,0,0
0,400,50,16,0,0
0,400,50,16,0,0
0,400,70,16,0,0
0,400,20,16,0,0
0,400,30,16,0,0
0,400,60,16,0,0
0,400,50,16,0,0
0,400,40,16,0,0
0,400,20,16,0,0
0,400,40,16,0,0
0,400,80,16,0,0
0,400,70,16,0,0
0,400,60,16,0,0
0,400,50,16,0,0
0,400,50,16,0,0
0,400,50,16,0,0
0,400,60,16,0,0
0,400,50,16,0,0
0,400,10,16,0,0
0,400,50,16,0,0
0,400,50,16,0,0
0,400,30,16,0,0
0,400,30,16,0,0
0,400,50,16,0,0
0,400,20,16,0,0
0,400,70,16,0,0
0,400,70,16,0,0
0,400,10,16,0,0
0,400,60,16,0,0
0,400,30,16,0,0
0,400,50,16,0,0
0,400,10,16,0,0
1,400,10,16,400,16
1,400,30,16,400,16
1,400,70,16,400,16
1,400,50,16,400,16
1,400,10,16,400,16
1,400,70,16,400,16
1,400,50,16,400,16
1,400,50,16,400,16
1,400,30,16,400,16
1,400,0,16,400,16
1,400,60,16,400,16
1,400,70,16,400,16
1,400,50,16,400,16
1,400,50,16,400,16
1,400,60,16,400,16
1,400,50,16,400,16
1,400,10,16,400,16
1,400,40,16,400,16
1,400,60,16,400,16
1,400,50,16,400,16
1,400,50,16,400,16
1,400,10,16,400,16
1,400,50,16,400,16
1,400,70,16,400,16
1,400,40,16,400,16
1,400,50,16,400,16
1,400,60,16,400,16
1,400,10,16,400,16
1,400,40,16,400,16
1,400,50,16,400,16
1,400,60,16,400,16
1,400,50,16,400,16
1,400,50,16,400,16
1,400,50,16,400,16
1,400,50,16,400,16
1,400,70,16,400,16
1,400,20,16,400,16
1,400,20,16,400,16
1,400,20,16,400,16
1,400,50,16,400,16
1,400,60,16,400,16
1,400,50,16,400,16
1,400,50,16,400,16
1,400,50,16,400,16
1,400,70,16,400,16
1,400,50,16,400,16
1,400,20,16,400,16
1,400,50,16,400,16
1,400,20,16,400,16
1,400,20,16,400,16
1,400,50,16,400,16
1,400,50,16,400,16
1,400,30,16,400,16
1,400,50,16,400,16
1,400,60,16,400,16
1,400,50,16,400,16
1,400,70,16,400,16
1,400,60,16,400,16
1,400,10,16,400,16
1,400,50,16,400,16
1,400,50,16,400,16
1,400,70,16,400,16
1,400,50,16,400,16
1,400,50,16,400,16
1,400,60,16,400,16
1,400,10,16,400,16
1,400,60,16,400,16
1,400,60,16,400,16
1,400,60,16,400,16
1,400,50,16,400,16
1,400,40,16,400,16
1,400,10,16,400,16
1,400,50,16,400,16
1,400,40,16,400,16
1,400,20,16,400,16
1,400,70,16,400,16
1,400,70,16,400,16
1,400,20,16,400,16
1,400,50,16,400,16
1,400,30,16,400,16
1,400,50,16,400,16
1,400,60,16,400,16
1,400,60,16,400,16
1,400,60,16,400,16
1,400,60,16,400,16
1,400,60,16,400,16
1,400,10,16,400,16
1,400,40,16,400,16
1,400,60,16,400,16
1,400,40,16,400,16
